,timestamp,PM2.5,humidity,temperature
186,04/06/2020 06:00,25.951073078860603,92.0936814149337,29.863390408365966
187,04/06/2020 07:00,29.168237438717533,91.80385812813859,30.28178383012014
188,04/06/2020 08:00,31.687828213288114,87.4937596073455,31.461387168906228
189,04/06/2020 09:00,33.62460189461002,81.76679212438287,32.80685026892519
190,04/06/2020 10:00,34.06903202788738,76.09285637289534,34.08746373766789
191,04/06/2020 11:00,33.08205762807459,70.5576647165142,35.458433243428594
192,04/06/2020 12:00,32.12282091083505,64.26871681220837,36.94257457891619
193,04/06/2020 13:00,34.972814797172866,64.34506412856435,37.16806240516307
194,04/06/2020 14:00,30.62710367087644,59.50983320797684,37.87003104875057
195,04/06/2020 15:00,26.61156107112409,55.62163184019064,38.62473704587666
196,04/06/2020 16:00,27.836569456527663,56.20801924008943,38.72916746105069
197,04/06/2020 17:00,30.989121900136443,62.06273691429989,37.538444334535086
198,04/06/2020 18:00,47.023187744514395,64.9774181841903,35.827965294616526
199,04/06/2020 19:00,72.11964722917322,68.3304770071731,34.56671581636223
200,04/06/2020 20:00,96.57672390067269,70.43770799340936,33.79437180927098
201,04/06/2020 21:00,81.36578633829006,70.84884854459501,33.05198879196817
202,04/06/2020 22:00,68.23696909759349,74.27667697672162,32.539317739226746
203,04/06/2020 23:00,58.27105762189662,77.1384423108843,32.13713482214474
204,05/06/2020 00:00,47.47415425815625,79.76138153786927,31.681090105697614
205,05/06/2020 01:00,35.27385030734803,83.46360797474209,31.18475618887223
206,05/06/2020 02:00,26.070490713114268,87.19710012272603,30.770691973218298
207,05/06/2020 03:00,24.344988983378396,89.67591160401014,30.603793182587022
208,05/06/2020 04:00,25.122863376302384,91.4663590604569,30.372515068138068
209,05/06/2020 05:00,25.403468868738212,91.45307101684583,30.226440964216152
210,05/06/2020 06:00,27.592505697326416,91.66306683101415,30.113014141410186
211,05/06/2020 07:00,33.492217364408994,90.47293794571534,30.564159634183156
212,05/06/2020 08:00,37.25356545907718,88.51010861734673,31.203067594194852
213,05/06/2020 09:00,41.066904548221785,83.07765737691628,31.918283866094384
214,05/06/2020 10:00,45.7495064383898,83.72783288295928,32.55587012596217
215,05/06/2020 11:00,67.91751964074022,80.43634462942653,33.41949131820807
216,05/06/2020 12:00,64.47962902941093,73.78736508776223,34.772421578126405
217,05/06/2020 13:00,53.38719492707476,70.39694308465926,35.409435816339695
218,05/06/2020 14:00,41.49985766849487,63.752544269018486,36.46447704762078
219,05/06/2020 15:00,35.00036005159723,61.409450389418346,36.46673400946144
220,05/06/2020 16:00,31.75114053015381,59.69377270915986,36.718533973142
221,05/06/2020 17:00,32.38052881090561,61.01762774759904,36.745480673745234
222,05/06/2020 18:00,32.7133662591006,61.972614480926815,36.24352899866041
223,05/06/2020 19:00,57.746057356290315,68.83928231047777,35.334088707244256
224,05/06/2020 20:00,95.5989172800183,72.8878798833948,34.20192646117087
225,05/06/2020 21:00,96.20061781199611,72.2095847606547,33.526740469571585
226,05/06/2020 22:00,79.74443097190823,74.40865803014138,32.83011311009344
227,05/06/2020 23:00,59.77704444061876,76.94204644520089,32.4534586684481
228,06/06/2020 00:00,51.40236659046432,80.8619637255857,31.795988074468813
229,06/06/2020 01:00,47.702260740640064,84.76942371529398,31.219622027146645
230,06/06/2020 02:00,37.49663030880775,87.23267023098741,30.754170984003704
231,06/06/2020 03:00,37.57556217755346,88.1444949684649,30.626194324035815
232,06/06/2020 04:00,43.50803302670015,89.67382331586832,30.43548855588395
233,06/06/2020 05:00,31.80583289487293,90.27060754795154,30.298786604922178
234,06/06/2020 06:00,32.97005149996072,90.74856596017896,30.26954509062423
235,06/06/2020 07:00,41.68242366028838,89.62096038893351,30.664933881703387
236,06/06/2020 08:00,37.51124633912578,86.64697175862001,31.414649588390425
237,06/06/2020 09:00,52.22193913503528,82.67380693459634,32.56246209105385
238,06/06/2020 10:00,48.58886063761265,75.55295642622775,34.23433024934004
239,06/06/2020 11:00,40.48367609257704,66.57640695963302,35.815204956345646
240,06/06/2020 12:00,29.13305950406862,58.90975877654809,36.79277850293639
241,06/06/2020 13:00,24.90286684427806,58.72248765977247,36.20486421608945
242,06/06/2020 14:00,24.654363899059877,60.801118319745825,36.08336016874325
243,06/06/2020 15:00,25.122647757500303,60.962649065266696,36.10470915843618
244,06/06/2020 16:00,23.96377223437911,59.38494345814123,36.53909344333608
245,06/06/2020 17:00,25.572572634973874,58.72588372483827,36.93219411466242
246,06/06/2020 18:00,30.195461200071772,61.982186752996014,36.05508450598754
247,06/06/2020 19:00,67.60244029344447,67.47216071047633,35.17478992565364
248,06/06/2020 20:00,158.86123643811953,71.9294929823194,34.28857659775647
249,06/06/2020 21:00,180.26133687221898,72.81551720980211,33.781929617607126
250,06/06/2020 22:00,122.69513403440384,74.32759727326822,33.36577359400622
251,06/06/2020 23:00,98.25653558631835,77.19328688880667,32.837573494974706
252,07/06/2020 00:00,71.52539183231424,78.12748682779966,32.62026505378823
253,07/06/2020 01:00,54.015673473968974,78.05757464884822,32.46234819598951
254,07/06/2020 02:00,42.56884402106168,78.0049302108327,32.248440593707365
255,07/06/2020 03:00,33.999923722337755,77.65013184024066,32.07403719999903
256,07/06/2020 04:00,28.913438511150144,77.30537214017859,31.874516272716978
257,07/06/2020 05:00,27.971755291984092,77.86302908004565,31.672249878920585
258,07/06/2020 06:00,26.41577514691984,77.30765400575537,31.664445023002983
259,07/06/2020 07:00,26.6700149395087,73.59849134923854,32.32229864532982
260,07/06/2020 08:00,27.46020747635851,68.5823635765184,33.49410770472401
261,07/06/2020 09:00,29.848850573593506,65.31926898875955,34.553467010502075
262,07/06/2020 10:00,26.847014705643762,63.00582030597002,35.24874865701352
263,07/06/2020 11:00,25.504746572428267,61.12134403894522,35.82500817274325
264,07/06/2020 12:00,23.565762905932008,58.1872648070469,36.83428590414382
265,07/06/2020 13:00,23.04700231659608,54.52161653514254,38.142949116059526
266,07/06/2020 14:00,22.45894682835773,49.62409939443129,39.21920680708534
267,07/06/2020 15:00,22.624354772713154,48.41167886792435,39.34876924190721
268,07/06/2020 16:00,22.819699600659263,51.36184634248996,38.694304577152266
269,07/06/2020 17:00,23.955183768235322,53.394023316870125,38.04289334931713
270,07/06/2020 18:00,25.362501654986367,54.31121039314248,37.48761316506478
271,07/06/2020 19:00,39.30419256372956,59.21663415602964,36.5442171755897
272,07/06/2020 20:00,71.76252034454718,66.82150959603716,35.261199651950136
273,07/06/2020 21:00,98.39983846948687,68.43591191624954,34.695662844740966
274,07/06/2020 22:00,114.1360757940778,69.81158070397804,34.256520658036784
275,07/06/2020 23:00,107.52006300496943,72.24791639759161,33.91393926719466
276,08/06/2020 00:00,98.00093867553953,74.04715947623484,33.35617926826312
277,08/06/2020 01:00,54.968122833302985,71.11699184464194,33.36524931205078
278,08/06/2020 02:00,29.72503915760954,69.64505851187496,33.22586589645073
279,08/06/2020 03:00,24.371591283351034,68.1433261542049,33.103582876198395
280,08/06/2020 04:00,23.573080057173822,69.31450982085767,32.758178177034225
281,08/06/2020 05:00,23.04668806259436,69.35787160307656,32.543093471832044
282,08/06/2020 06:00,22.96716637965041,69.38609946363928,32.338897959895085
283,08/06/2020 07:00,24.492853754376256,67.75791557686209,32.78410761388093
284,08/06/2020 08:00,25.989875341133338,63.23919090319994,34.13259710824264
285,08/06/2020 09:00,22.89663301567667,57.36588287062622,35.44525719323137
286,08/06/2020 10:00,22.33403256077257,52.67576892392166,36.95562740214589
287,08/06/2020 11:00,21.629987799848855,51.090664980879204,37.53097596609237
288,08/06/2020 12:00,20.751525534323914,49.574099514475584,38.619527708664734
289,08/06/2020 13:00,21.024678767114526,47.59207502952318,39.294494366732664
290,08/06/2020 14:00,19.81108829339919,46.20448417430134,39.86872126487151
291,08/06/2020 15:00,20.8607736119887,45.21772921802967,40.39515474513682
292,08/06/2020 16:00,20.72268971919475,46.18597619453422,40.345824148999576
293,08/06/2020 17:00,21.59338074467483,46.72390065205938,39.94175891575873
294,08/06/2020 18:00,29.77298979171998,54.24876945436078,38.454109871663256
295,08/06/2020 19:00,44.92063179982188,60.70870999323791,36.66168265361761
296,08/06/2020 20:00,66.18994187338372,64.29042398263704,35.6155337939237
297,08/06/2020 21:00,74.85216721733954,66.37660358032859,35.02028591629524
298,08/06/2020 22:00,78.18403230273167,68.09002424069106,34.388433189134155
299,08/06/2020 23:00,75.14714296905657,70.88907714516401,33.51233490603774
300,09/06/2020 00:00,61.702979167948236,71.86670832701925,33.018126005655446
301,09/06/2020 01:00,42.60477620330058,73.24558768113894,32.45765519845164
302,09/06/2020 02:00,31.848616993562906,75.07187764289931,31.991077374837058
303,09/06/2020 03:00,26.011656952244213,76.30490745720488,31.670118490537963
304,09/06/2020 04:00,25.690737117520055,76.61966095007271,31.464591437382573
305,09/06/2020 05:00,25.856921673509664,77.8850433603119,31.305428990736566
306,09/06/2020 06:00,28.57028741588903,78.0286524025408,31.255989159069557
307,09/06/2020 07:00,33.414013922109305,75.7764914872181,31.86891755526841
308,09/06/2020 08:00,33.092120893040914,70.88093279792497,33.54276587396067
309,09/06/2020 09:00,34.02164716419615,67.57016980983343,34.53437328700561
310,09/06/2020 10:00,31.036537696509452,61.63021636213401,36.03119147161158
311,09/06/2020 11:00,29.160002345869312,58.266518575388915,36.86014490679787
312,09/06/2020 12:00,26.612388874432764,55.194735627908585,37.95234274303928
313,09/06/2020 13:00,24.108008440231444,53.682434131751506,38.24960017561795
314,09/06/2020 14:00,22.7026770549698,52.61239726875058,38.629518559642584
315,09/06/2020 15:00,21.980950720209783,51.94488225087941,38.76394084075636
316,09/06/2020 16:00,23.055178973138396,51.88224844924084,38.75805430173422
317,09/06/2020 17:00,23.74291955215228,49.881542377521534,38.35624343866115
318,09/06/2020 18:00,31.458612646131225,58.698494144335655,36.70116053178334
319,09/06/2020 19:00,44.76510245598788,64.14537536385697,35.45061547129029
320,09/06/2020 20:00,57.36633540198564,67.58712052623316,34.36266341373023
321,09/06/2020 21:00,66.16520718542442,68.90563189706752,33.67728601527383
322,09/06/2020 22:00,71.78460613612857,71.12184469734271,33.14207206463869
323,09/06/2020 23:00,65.1589698078157,74.5525415709613,32.55130150157157
324,10/06/2020 00:00,60.76891873779712,78.12809390341675,32.02308908863421
325,10/06/2020 01:00,56.03713166431645,79.72606555571113,31.840511071863496
326,10/06/2020 02:00,41.695929855846316,81.46297236879819,31.652154781581473
327,10/06/2020 03:00,32.88209094358636,84.11041444733726,31.41088279006049
328,10/06/2020 04:00,28.12804764831999,87.70139525376395,31.109428841066983
329,10/06/2020 05:00,27.278744369561416,90.0293130117066,30.87467609827201
330,10/06/2020 06:00,27.968505430645827,91.68194544053914,30.670517401179712
331,10/06/2020 07:00,29.36219422933341,89.97962498904344,31.003627008239842
332,10/06/2020 08:00,29.867083780320655,83.77846370834142,32.26663648764696
333,10/06/2020 09:00,29.610999672006702,78.54188511316966,33.22225725906063
334,10/06/2020 10:00,28.80716057661814,72.79682703183789,34.52214626411868
335,10/06/2020 11:00,28.265749047120426,67.58757333470926,35.91532031152207
336,10/06/2020 12:00,26.20749227033337,60.594856549110844,37.12613580187146
337,10/06/2020 13:00,23.347879950939745,54.650747066601475,37.9902244213434
338,10/06/2020 14:00,23.09047323765995,55.42913431274137,38.005021140414165
339,10/06/2020 15:00,23.498304222411914,54.76092694394165,37.98215378285519
340,10/06/2020 16:00,25.245601251748095,56.69856525426438,37.56173837949046
341,10/06/2020 17:00,25.221553532168834,60.71773524251834,36.079487971737414
342,10/06/2020 18:00,33.16762742275419,70.56202691332903,35.49255386965307
343,10/06/2020 19:00,26.461198243165367,88.36244688350989,28.92416444209992
344,10/06/2020 20:00,21.110477036586303,97.08188531044559,25.69757495548935
345,10/06/2020 21:00,23.033425077335778,96.93932871896246,26.51132141963736
346,10/06/2020 22:00,21.816106035161365,96.84416214867888,26.760216894625565
347,10/06/2020 23:00,23.73403006895499,96.76878262257067,27.09523854110308
348,11/06/2020 00:00,26.153783762921808,96.87373933224534,27.161881504466205
349,11/06/2020 01:00,29.89985104559284,97.06167869460918,27.284575833882823
350,11/06/2020 02:00,19.15767241970774,95.40992272266227,26.685292548269935
351,11/06/2020 03:00,19.75993226077554,94.29113008615869,26.9182495561858
352,11/06/2020 04:00,22.765704477103014,95.0471815040566,26.972682147513854
353,11/06/2020 05:00,28.407224713495467,95.46630523958211,27.12779163627214
354,11/06/2020 06:00,25.463901522654385,95.30294150094693,27.199893247167793
355,11/06/2020 07:00,25.45550113110653,92.4079687707715,27.80129186201176
356,11/06/2020 08:00,27.14401700471094,89.54474501031113,28.96773180221802
357,11/06/2020 09:00,33.186547564928176,87.34282590648658,30.156962987004324
358,11/06/2020 10:00,38.520454773242804,86.86679133558984,31.267097053719304
359,11/06/2020 11:00,37.49877393273245,83.81949743582247,32.132162143995174
360,11/06/2020 12:00,34.12733592405018,76.38725537845167,34.11819287856786
361,11/06/2020 13:00,31.836798716670607,71.54856364902743,35.371036934058615
362,11/06/2020 14:00,28.95923971905776,66.99393172153239,36.192563723784886
363,11/06/2020 15:00,28.30693787371257,64.48201555899054,36.68328939443714
364,11/06/2020 16:00,27.9438542313767,65.75203721264675,36.15945395348374
365,11/06/2020 17:00,27.711617808103973,69.19239734522483,35.72594950887436
366,11/06/2020 18:00,30.80590236108045,75.27144213224413,34.886925006597096
367,11/06/2020 19:00,39.638889983349756,93.61396618921295,30.339830009502567
368,11/06/2020 20:00,57.809955517470776,93.21924023719725,31.060699651203027
369,11/06/2020 21:00,61.28663823918242,91.95974919596715,31.05808921035448
370,11/06/2020 22:00,43.20130173944381,93.48733526368046,29.258904158190912
371,11/06/2020 23:00,21.224941153411518,94.76256789309699,27.368870902009007
372,12/06/2020 00:00,22.13686745575439,95.81451594878851,27.02030662868313
373,12/06/2020 01:00,38.01497783683111,96.1845939051087,27.137522019277927
374,12/06/2020 02:00,73.29220911947682,96.636056818774,27.53759727315236
375,12/06/2020 03:00,63.68710573901533,96.60770916387482,28.316615671834523
376,12/06/2020 04:00,55.091178365241966,96.32667236868814,28.68058970372046
377,12/06/2020 05:00,38.38474692529665,95.67282161066318,28.651244844161052
378,12/06/2020 06:00,27.329217360306153,93.8589575546991,28.55925872776725
379,12/06/2020 07:00,25.28508747607505,89.56771759627644,29.110580154441298
380,12/06/2020 08:00,25.299575274820786,85.05578147572082,30.35244631424102
381,12/06/2020 09:00,26.077460406263054,80.5479298164605,31.893782772754562
382,12/06/2020 10:00,25.578374458883875,72.63317240326654,34.03325279116057
383,12/06/2020 11:00,25.809760518981278,68.89263719519396,34.559578193928495
384,12/06/2020 12:00,27.28666640915323,67.4104856761967,34.79733128339457
385,12/06/2020 13:00,27.52104366244171,63.98224371618875,35.867879795544155
386,12/06/2020 14:00,24.36659178287867,58.64194718192564,36.90292346389088
387,12/06/2020 15:00,25.736455164772117,59.204461493456805,37.42887086122853
388,12/06/2020 16:00,26.816228232236526,64.07432093774777,37.04127323865365
389,12/06/2020 17:00,29.15288024411713,71.00604433060153,36.10046008318835
390,12/06/2020 18:00,27.387773835725294,69.39537772982946,34.09336014887433
391,12/06/2020 19:00,23.492819822851057,74.96592457498063,31.434972773900547
392,12/06/2020 20:00,21.773863484099028,80.56016958182781,30.1035315264577
393,12/06/2020 21:00,21.48917036134459,78.5277367243204,29.974507645253162
394,12/06/2020 22:00,23.179547277156935,81.43422447002163,29.862298588540693
395,12/06/2020 23:00,25.252585117792336,81.9615120544707,30.16461039962097
396,13/06/2020 00:00,37.09057377216037,86.6329633421051,29.687623069133032
397,13/06/2020 01:00,47.602754821592775,88.8686888956268,29.624037915800724
398,13/06/2020 02:00,45.45186310760897,88.80283692146264,29.532689097673266
399,13/06/2020 03:00,35.72265117774282,89.21948554721601,29.219040817100723
400,13/06/2020 04:00,26.388327888540374,86.04588752183511,29.097837997427305
401,13/06/2020 05:00,25.841485533299004,87.11689745641586,28.981526220157768
402,13/06/2020 06:00,27.285019533996202,88.97812725509837,29.049251576922256
403,13/06/2020 07:00,27.5333101862802,88.34615761015621,29.724118715362202
404,13/06/2020 08:00,26.568755380178672,82.4458400938684,31.10174877287979
405,13/06/2020 09:00,27.367452225704135,78.64283252651178,32.38924573725121
406,13/06/2020 10:00,25.333016031859707,74.34019853873798,33.660733254789136
407,13/06/2020 11:00,23.84606305243317,70.77283444614201,34.62724733315737
408,13/06/2020 12:00,23.907686764183502,67.43569532929477,35.60526568804883
409,13/06/2020 13:00,23.747804191820997,64.77065026203299,36.20187865203414
410,13/06/2020 14:00,26.663978772252502,63.94236959274621,36.477477361041394
411,13/06/2020 15:00,25.324402691458538,62.065399010035975,36.81288933871366
412,13/06/2020 16:00,23.953060561326698,63.289430580267826,37.03259053260012
413,13/06/2020 17:00,25.918053443081575,71.72781259691949,35.54919126173867
414,13/06/2020 18:00,29.98544545230509,77.09496076519207,34.26352161929081
415,13/06/2020 19:00,34.51759212965785,80.12189906319341,33.44372556787433
416,13/06/2020 20:00,38.46683863610281,82.27597116065769,32.76019740449309
417,13/06/2020 21:00,40.520949636135114,84.21017854053265,32.4650170880412
418,13/06/2020 22:00,41.009521678916215,86.14779541149791,32.15853964028324
419,13/06/2020 23:00,42.93961572056338,89.19880738790503,31.655884575498636
420,14/06/2020 00:00,37.9872699430164,91.18495686117065,31.17351368904062
421,14/06/2020 01:00,29.90988158955368,91.77537024140739,31.032091418031126
422,14/06/2020 02:00,29.051156226798867,93.1325918893773,30.90794215377109
423,14/06/2020 03:00,25.323192229005492,89.76585321393446,30.909392770881016
424,14/06/2020 04:00,24.973903444330567,92.42103555358692,30.592618380437777
425,14/06/2020 05:00,25.916549140967053,92.67020770488698,30.497881886928198
426,14/06/2020 06:00,26.575567948902147,93.40578690392863,30.330248475743854
427,14/06/2020 07:00,34.86249098519222,94.05050905209504,30.39432612811325
428,14/06/2020 08:00,28.880284642085694,87.27698789265162,31.684080685899225
429,14/06/2020 09:00,28.688533051222553,82.25789153783575,32.59706276002741
430,14/06/2020 10:00,28.89678701071509,72.20537143800578,34.532458072089035
431,14/06/2020 11:00,28.82752831986102,69.00631760821598,35.120248026409506
432,14/06/2020 12:00,29.714223864447348,71.84021353649524,34.29510248178435
433,14/06/2020 13:00,37.59139026292419,79.76497211798194,33.20858761071389
434,14/06/2020 14:00,45.46845731071373,90.194247667418,31.144720270567184
435,14/06/2020 15:00,38.55689659369159,91.91561159119092,30.085306597372213
